,id,original_language_cat,popularity_cat,runtime_cat,status,vote_average,genres,original_language,original_title,popularity,runtime,spoken_languages,title,vote_count,cluster
2854,38093,en,Low,Medium,Released,6.1,Comedy Drama Romance,en,Just Wright,10.409253,100.0,en,Just Wright,99,3
2855,14976,en,Medium,Medium,Released,6.1,Drama,en,Rachel Getting Married,14.345428,113.0,en,Rachel Getting Married,163,0
2856,11027,en,Low,Long,Released,6.4,Romance Crime Drama,en,The Postman Always Rings Twice,6.803763000000001,122.0,en,The Postman Always Rings Twice,110,0
2857,3635,en,Medium,Medium,Released,6.4,Drama Romance,en,Girl with a Pearl Earring,19.944479,101.0,en,Girl with a Pearl Earring,377,0
2858,387,Others,Medium,Long,Released,7.9,Action Drama History War Adventure,de,Das Boot,26.967494,149.0,"de,en,fr",Das Boot,613,0
2859,6020,en,Very Low,Medium,Released,4.6,Comedy,en,Sorority Boys,3.444542,93.0,en,Sorority Boys,47,0
2860,122906,en,High,Long,Released,7.8,Comedy Drama Science Fiction,en,About Time,74.81764100000002,123.0,en,About Time,2067,2
2861,9550,Others,Medium,Medium,Released,7.1,Adventure Drama Action Romance,zh,十面埋伏,21.064082,119.0,zh,House of Flying Daggers,439,0
2862,60599,en,Medium,Medium,Released,6.1,Drama Thriller,en,Arbitrage,16.40512,100.0,en,Arbitrage,294,3
2863,227719,en,High,Medium,Released,6.4,Science Fiction Thriller,en,Project Almanac,32.940597,106.0,en,Project Almanac,933,4
2864,14299,en,Medium,Medium,Released,6.9,Drama History Music,en,Cadillac Records,13.427427,109.0,en,Cadillac Records,86,0
2865,19419,en,Low,Short,Released,4.9,Action Comedy,en,Screwed,5.359381,81.0,en,Screwed,23,0
2866,12088,en,Low,Medium,Released,5.7,Action Thriller Science Fiction,en,Fortress,8.708229,95.0,en,Fortress,168,0
2867,14799,en,Very Low,Short,Released,5.9,Comedy Drama,en,For Your Consideration,4.330428,86.0,en,For Your Consideration,43,0
2868,9466,en,Low,Medium,Released,6.0,Drama Comedy,en,Celebrity,7.594593,113.0,en,Celebrity,111,0
2869,7510,en,Low,Medium,Released,5.8,Drama Comedy,en,Running with Scissors,4.770194999999998,116.0,en,Running with Scissors,78,0
2870,31246,en,Very Low,Short,Released,3.0,Comedy Romance,en,From Justin to Kelly,1.623338,90.0,en,From Justin to Kelly,23,0
2871,61752,en,Very Low,Medium,Released,5.7,Comedy,en,Girl 6,2.993939,108.0,en,Girl 6,16,3
2872,10944,en,Low,Medium,Released,4.6,Mystery Thriller,en,In the Cut,10.536092,119.0,en,In the Cut,89,0
2873,10362,en,Low,Medium,Released,6.6,Drama Romance,en,Two Lovers,8.290636,110.0,en,Two Lovers,154,0
2874,14778,en,Very Low,Medium,Released,6.0,Comedy Drama,en,Last Orders,3.603842,109.0,en,Last Orders,22,0
2875,1255,Others,Medium,Medium,Released,6.7,Horror Drama Science Fiction,ko,괴물,27.65527,119.0,ko,The Host,537,0
2876,45226,en,Very Low,Medium,Released,6.8,Adventure Crime Thriller,en,The Pursuit of D.B. Cooper,1.379643,100.0,en,The Pursuit of D.B. Cooper,4,3
2877,10212,en,Low,Medium,Released,6.9,Comedy Horror Thriller Western,en,Ravenous,9.164386,100.0,"en,it,es",Ravenous,141,0
2878,8669,en,Low,Medium,Released,6.5,Comedy Drama,en,Charlie Bartlett,9.779444,97.0,en,Charlie Bartlett,225,0
2879,179144,Others,High,Long,Released,7.3,Comedy Drama,it,La grande bellezza,32.523573,142.0,"it,ja,es,zh",The Great Beauty,720,2
2880,16857,en,Very Low,Medium,Released,6.4,Comedy Drama,en,The Dangerous Lives of Altar Boys,2.24888,104.0,en,The Dangerous Lives of Altar Boys,53,0
2881,86825,en,Medium,Medium,Released,6.5,Drama Horror Thriller,en,Stoker,27.322212,99.0,en,Stoker,882,3
2882,844,Others,Low,Long,Released,6.9,Fantasy Drama Science Fiction Romance,zh,2046,12.664787,129.0,"cn,ja,zh",2046,206,0
2883,8060,en,Very Low,Short,Released,6.1,Crime Drama Romance,en,Married Life,3.004432,90.0,en,Married Life,38,0
2884,15907,en,Low,Medium,Released,6.9,Adventure Drama Family,en,Duma,4.795244,100.0,en,Duma,41,0
2885,38448,en,Low,Medium,Released,6.5,Drama Romance,en,Ondine,5.841285,111.0,"en,fr,ro",Ondine,84,3
2886,327,Others,Low,Medium,Released,6.8,Crime Drama Thriller,ja,Brother,5.327714,114.0,"en,it,ja,es",Brother,107,0
2887,9260,en,Very Low,Short,Released,6.2,Comedy,en,Welcome to Collinwood,3.582733,86.0,en,Welcome to Collinwood,50,0
2888,61337,en,Very Low,Medium,Released,6.1,Comedy Drama,en,Critical Care,2.678715,107.0,en,Critical Care,9,3
2889,13079,en,Low,Short,Released,6.1,Thriller Drama Mystery,en,The Life Before Her Eyes,9.728143,90.0,en,The Life Before Her Eyes,88,0
2890,89325,en,Very Low,Medium,Released,5.3,Drama Romance,en,Darling Companion,2.303865,103.0,en,Darling Companion,22,3
2891,4170,en,Low,Medium,Released,6.8,Drama Thriller,en,Trade,11.237374,120.0,"ru,en,es,pl",Trade,67,0
2892,41508,Others,Very Low,Long,Released,6.5,War Drama,hu,Sorstalanság,1.906807,140.0,"en,de,he,hu,pl,yi",Fateless,28,3
2893,12479,en,Very Low,Medium,Released,5.2,Comedy,en,Breakfast of Champions,2.695896,110.0,"cs,en,fr",Breakfast of Champions,28,0
2894,44555,Others,Very Low,Medium,Released,4.8,Comedy Drama Thriller,zh,三枪拍案惊奇,1.416796,95.0,zh,"A Woman, a Gun and a Noodle Shop",13,3
2895,10133,en,Low,Medium,Released,6.7,Thriller Science Fiction Mystery,en,Cypher,11.636883,95.0,en,Cypher,192,0
2896,21345,Others,Low,Long,Released,7.6,Drama History War,zh,南京!南京!,4.793348,132.0,"en,de,ja,zh",City of Life and Death,55,0
2897,173931,Others,Very Low,Short,Released,3.0,Animation Family Action Adventure Comedy,zh,兔侠传奇,0.7386520000000001,89.0,"en,de,zh,ru",Legend of a Rabbit,3,2
2898,61984,Others,Low,Long,Released,6.3,Science Fiction,ja,Space Battleship Yamato,5.158067,131.0,ja,Space Battleship Yamato,59,3
2899,50601,en,Low,Medium,Released,5.8,War Drama,en,5 Days of War,5.727602,113.0,"en,ka",5 Days of War,62,3
2900,26466,en,Medium,Medium,Released,6.9,Horror,en,Triangle,25.496926,99.0,en,Triangle,612,0
2901,345003,en,Very Low,Medium,Released,4.3,Drama,en,10 Days in a Madhouse,0.489271,111.0,en,10 Days in a Madhouse,5,1
2902,236751,en,Low,Medium,Released,6.0,Drama,en,Heaven is for Real,11.150261,99.0,en,Heaven is for Real,229,4
2903,107,en,High,Medium,Released,7.7,Thriller Crime,en,Snatch,53.595686,103.0,"en,ru",Snatch,2912,0
2904,357837,Others,Very Low,Short,Post Production,4.3,Drama Romance,cs,Dancin' It's On,0.1862339999999999,89.0,en,Dancin' It's On,2,1
2905,8913,en,Medium,Medium,Released,6.4,Drama Horror,en,Pet Sematary,20.747994,103.0,en,Pet Sematary,407,0
2906,13889,Others,Very Low,Long,Released,7.5,Drama,ja,まあだだよ,2.930853,134.0,"en,ja",Madadayo,20,0
2907,18530,en,Low,Medium,Released,5.5,Drama,en,The Cry of the Owl,4.75919,101.0,en,The Cry of the Owl,29,0
2908,358451,Others,Very Low,Long,Released,6.3,Drama History Romance,zh,三城记,0.753362,130.0,"zh,cn",A Tale of Three Cities,5,1
2909,927,en,High,Medium,Released,6.9,Fantasy Horror Comedy,en,Gremlins,45.072136,106.0,"en,es",Gremlins,1596,0
2910,11,en,High,Long,Released,8.1,Adventure Action Science Fiction,en,Star Wars,126.393695,121.0,en,Star Wars,6624,0
2911,291870,en,High,Medium,Released,5.7,Comedy,en,Dirty Grandpa,56.805781,102.0,en,Dirty Grandpa,1406,1
2912,907,en,Low,Long,Released,7.4,Drama Romance War,en,Doctor Zhivago,12.854853,197.0,"en,ru",Doctor Zhivago,247,0
2913,206563,Others,Medium,Medium,Released,7.1,Adventure Crime Drama Thriller,pt,Trash,14.637357000000002,112.0,"en,pt",Trash,242,4
2914,11887,en,Medium,Medium,Released,6.2,Comedy Drama Family Music Romance,en,High School Musical 3: Senior Year,21.801188,116.0,en,High School Musical 3: Senior Year,821,0
2915,45317,en,High,Medium,Released,7.2,Drama,en,The Fighter,31.019381,116.0,en,The Fighter,1486,3
2916,12094,en,Low,Medium,Released,6.4,Action Comedy Documentary,en,Jackass Number Two,11.227087,95.0,en,Jackass Number Two,298,0
2917,10377,en,Medium,Medium,Released,7.3,Comedy Drama,en,My Cousin Vinny,19.231507,120.0,en,My Cousin Vinny,384,0
2918,249164,en,High,Medium,Released,7.3,Drama,en,If I Stay,31.162838,106.0,en,If I Stay,1368,4
2919,256092,en,Very Low,Medium,Released,3.9,Action Comedy Crime,en,Drive Hard,3.94487,96.0,en,Drive Hard,74,4
2920,9942,en,Low,Medium,Released,6.6,Comedy,en,Major League,7.559191999999999,107.0,en,Major League,217,0
2921,10748,en,Low,Medium,Released,5.6,Comedy Family Science Fiction,en,St. Trinian's,7.377586999999999,101.0,en,St. Trinian's,142,0
2922,1817,en,High,Short,Released,6.7,Thriller Drama,en,Phone Booth,38.018085,81.0,"en,sw",Phone Booth,1062,0
2923,10229,en,High,Medium,Released,7.5,Drama Romance,en,A Walk to Remember,33.283553999999995,101.0,en,A Walk to Remember,1018,0
2924,687,en,Medium,Long,Released,7.3,Drama,en,Dead Man Walking,15.864928,122.0,en,Dead Man Walking,337,0
2925,796,en,Medium,Medium,Released,6.6,Drama Romance Thriller,en,Cruel Intentions,23.449703,97.0,"vi,en,fr",Cruel Intentions,827,0
2926,22804,en,High,Short,Released,6.0,Horror Mystery,en,Saw VI,31.900899,90.0,en,Saw VI,722,0
2927,10156,en,Medium,Medium,Released,6.5,Comedy,en,History of the World: Part I,14.282314,92.0,"fr,la,en",History of the World: Part I,204,0
2928,12837,en,Low,Medium,Released,7.4,Adventure,en,The Secret Life of Bees,7.645979,114.0,en,The Secret Life of Bees,158,0
2929,17708,en,Very Low,Short,Released,4.1,Action Comedy Crime,en,Corky Romano,3.4957580000000004,86.0,"en,es,th,vi",Corky Romano,54,0
2930,13937,en,Low,Medium,Released,5.9,Drama Horror Thriller Crime,en,Raising Cain,7.558959,91.0,en,Raising Cain,65,0
2931,28932,en,Very Low,Long,Released,6.4,Drama Action,en,F.I.S.T.,3.375208,145.0,en,F.I.S.T.,29,0
2932,31909,en,Very Low,Medium,Released,5.5,Science Fiction,en,Invaders from Mars,4.234269,100.0,en,Invaders from Mars,57,0
2933,167073,en,High,Medium,Released,7.2,Drama Romance,en,Brooklyn,39.337949,111.0,en,Brooklyn,1213,2
2934,3175,en,High,Long,Released,7.7,Drama Romance War,en,Barry Lyndon,29.543331,184.0,"de,fr,en",Barry Lyndon,505,0
2935,14369,en,Very Low,Short,Released,5.8,Comedy,en,Out Cold,4.12064,89.0,en,Out Cold,53,0
2936,16888,en,Very Low,Short,Released,5.7,Comedy,en,The Ladies Man,2.259537,84.0,en,The Ladies Man,34,0
2937,121826,en,Low,Medium,Released,6.3,Drama Comedy Romance,en,Quartet,7.722021000000002,98.0,"en,fr",Quartet,139,2
2938,10646,en,Low,Medium,Released,4.9,Comedy Romance,en,Tomcats,7.063053,95.0,en,Tomcats,74,0
2939,12149,en,Medium,Medium,Released,7.0,Drama Thriller Crime,en,Frailty,16.003957999999994,100.0,en,Frailty,334,0
2940,304357,en,Medium,Medium,Released,7.3,Drama,en,Woman in Gold,21.204929,120.0,"en,de",Woman in Gold,440,1
2941,11184,en,Low,Medium,Released,6.6,Drama,en,Kinsey,6.799314,118.0,en,Kinsey,131,0
2942,766,en,High,Short,Released,7.3,Fantasy Horror Comedy,en,Army of Darkness,33.758281,81.0,en,Army of Darkness,838,0
2943,20009,en,Low,Short,Released,5.4,Comedy Romance,en,Slackers,9.371811,86.0,en,Slackers,60,0
2944,1587,en,High,Medium,Released,7.5,Romance Drama,en,What's Eating Gilbert Grape,33.282794,118.0,en,What's Eating Gilbert Grape,919,0
2945,30973,en,Very Low,Long,Released,8.2,Drama History,en,The Visual Bible: The Gospel of John,3.208172,125.0,en,The Visual Bible: The Gospel of John,12,0
2946,11109,en,Very Low,Long,Released,6.8,Crime Drama,en,Vera Drake,4.131918,125.0,en,Vera Drake,80,0
2947,9027,en,Very Low,Medium,Released,5.1,Comedy Romance,en,The Guru,4.093287999999999,91.0,"en,hi,hu,es",The Guru,75,0
2948,63020,en,Very Low,Medium,Released,6.6,Comedy Drama Romance,en,The Perez Family,1.187671,113.0,en,The Perez Family,9,3
2949,86829,en,High,Medium,Released,7.2,Drama Music,en,Inside Llewyn Davis,36.319205,105.0,en,Inside Llewyn Davis,834,3
2950,11065,en,Very Low,Medium,Released,5.8,Drama Romance Thriller,en,O,4.146751999999998,95.0,"en,fr",O,75,0
2951,13888,en,Low,Medium,Released,5.1,Drama Adventure Romance,en,Return to the Blue Lagoon,9.705589,98.0,en,Return to the Blue Lagoon,153,0
2952,42345,en,Very Low,Long,Released,5.9,Drama History,en,The Molly Maguires,1.396985,124.0,en,The Molly Maguires,16,3
2953,13994,en,Very Low,Medium,Released,6.0,Comedy Music Romance,en,Romance & Cigarettes,4.056774,105.0,"en,ru",Romance & Cigarettes,33,0
2954,1590,en,Low,Medium,Released,6.2,Drama,en,Copying Beethoven,5.062687,104.0,de,Copying Beethoven,42,0
2955,62728,en,Very Low,Medium,Released,5.6,Drama Thriller Crime,en,Brighton Rock,3.1221520000000003,111.0,en,Brighton Rock,35,3
2956,11917,en,High,Medium,Released,5.9,Horror Thriller Crime,en,Saw V,32.943848,92.0,en,Saw V,820,0
2957,45138,Others,Very Low,Medium,Released,7.3,Drama Action Thriller Crime Foreign,it,Gli intoccabili,0.700127,116.0,en,Machine Gun McCain,6,3
2958,80271,en,High,Medium,Released,5.9,Drama Comedy Romance,en,LOL,31.763201,97.0,en,LOL,881,3
2959,4657,en,Low,Long,Released,5.7,Crime Drama Mystery Thriller,en,Jindabyne,8.950864,123.0,en,Jindabyne,25,0
2960,14395,Others,Very Low,Long,Released,6.1,Drama Romance,hi,कभी अलविदा ना कहना,3.246903,193.0,"en,hi",Kabhi Alvida Naa Kehna,42,0
2961,24137,en,Very Low,Medium,Released,6.3,Drama Comedy Romance,en,An Ideal Husband,4.519523,97.0,en,An Ideal Husband,46,0
2962,190847,en,Medium,Medium,Released,5.2,Science Fiction Thriller Horror,en,The Last Days on Mars,18.764453,98.0,en,The Last Days on Mars,302,4
2963,11056,en,Low,Medium,Released,5.6,Horror,en,Darkness,6.340135,102.0,en,Darkness,112,0
2964,62,en,High,Long,Released,7.9,Science Fiction Mystery Adventure,en,2001: A Space Odyssey,86.201184,149.0,"en,ru",2001: A Space Odyssey,2998,0
2965,601,en,High,Medium,Released,7.3,Science Fiction Adventure Family Fantasy,en,E.T. the Extra-Terrestrial,56.105798,115.0,en,E.T. the Extra-Terrestrial,3269,0
2966,13067,en,Low,Medium,Released,5.8,Romance Comedy Drama,en,In the Land of Women,12.792446,97.0,en,In the Land of Women,160,0
2967,25379,en,Very Low,Medium,Released,6.8,Adventure Drama Family,en,The Blue Butterfly,1.985552,97.0,en,The Blue Butterfly,6,0
2968,88641,en,Very Low,Medium,Released,8.5,Drama Comedy,en,There Goes My Baby,0.037073,99.0,en,There Goes My Baby,2,3
2969,58051,Others,Very Low,Long,Released,5.2,Drama Comedy Romance Foreign,hi,Housefull,0.12082,135.0,hi,Housefull,29,3
2970,14877,en,Very Low,Medium,Released,5.0,Drama Action History Western Romance,en,September Dawn,3.646848,110.0,en,September Dawn,16,0
2971,96399,en,Low,Long,Released,6.4,History Drama,en,For Greater Glory - The True Story of Cristiada,5.759545,145.0,"es,en",For Greater Glory - The True Story of Cristiada,35,3
2972,304410,Others,Medium,Medium,Released,7.0,Comedy Drama Music,fr,La Famille Bélier,25.302978,105.0,fr,The Bélier Family,766,1
2973,489,en,High,Long,Released,7.9,Drama,en,Good Will Hunting,43.734886,126.0,en,Good Will Hunting,2811,0
2974,373314,en,Low,Medium,Released,5.3,Drama Thriller,en,Misconduct,10.016909,106.0,"en,it",Misconduct,149,1
2975,214,en,High,Medium,Released,6.1,Horror Thriller Crime,en,Saw III,33.124871,108.0,en,Saw III,1071,0
2976,10890,en,Low,Medium,Released,6.5,Action Comedy,en,Stripes,10.892398,106.0,"en,ru,pl",Stripes,249,0
2977,1588,en,Medium,Medium,Released,5.8,Comedy,en,Bring It On,14.754281,98.0,en,Bring It On,568,0
2978,316727,en,High,Medium,Released,6.1,Action Horror Thriller,en,The Purge: Election Year,53.727146,105.0,en,The Purge: Election Year,1306,1
2979,10314,en,Low,Medium,Released,5.7,Comedy Romance,en,She's All That,8.9876,95.0,en,She's All That,418,0
2980,663,en,High,Medium,Released,5.9,Horror Thriller Crime,en,Saw IV,29.244768,93.0,en,Saw IV,903,0
2981,11804,en,Medium,Medium,Released,5.6,Drama Horror Thriller,en,White Noise,14.447723000000002,101.0,en,White Noise,261,0
2982,16781,en,Low,Medium,Released,6.0,Drama Comedy Romance,en,Madea's Family Reunion,5.882208,110.0,"en,es",Madea's Family Reunion,77,0
2983,11873,en,Medium,Medium,Released,6.7,Drama,en,The Color of Money,17.3393,119.0,"en,es",The Color of Money,291,0
2984,9289,en,Medium,Long,Released,7.2,Action Drama History War,en,The Longest Day,19.524972,178.0,"en,fr,de",The Longest Day,234,0
2985,10414,en,Low,Medium,Released,6.4,Comedy Family,en,The Mighty Ducks,8.932837,101.0,en,The Mighty Ducks,198,0
2986,1970,en,High,Medium,Released,5.8,Horror Mystery Thriller,en,The Grudge,35.695442,92.0,"en,ja",The Grudge,865,0
2987,9614,en,Medium,Medium,Released,6.5,Comedy,en,Happy Gilmore,26.598884,92.0,en,Happy Gilmore,755,0
2988,8922,en,Medium,Short,Released,6.1,Horror Thriller,en,Jeepers Creepers,23.316208,90.0,en,Jeepers Creepers,720,0
2989,1648,en,Medium,Short,Released,6.7,Adventure Comedy Science Fiction,en,Bill & Ted's Excellent Adventure,25.929893,90.0,"en,fr,de,el",Bill & Ted's Excellent Adventure,454,0
2990,17917,en,Low,Long,Released,7.0,Drama Family Music,en,Oliver!,8.305997999999999,153.0,en,Oliver!,103,0
2991,74534,en,Medium,Long,Released,6.9,Drama Comedy,en,The Best Exotic Marigold Hotel,21.258991,124.0,"hi,en",The Best Exotic Marigold Hotel,459,3
2992,19405,en,Low,Short,Released,6.6,Science Fiction Animation Comedy Family,en,Recess: School's Out,5.699058,83.0,en,Recess: School's Out,67,0
2993,9355,en,High,Medium,Released,5.9,Action Adventure Science Fiction,en,Mad Max Beyond Thunderdome,36.582038,107.0,en,Mad Max Beyond Thunderdome,748,0
2994,10999,en,High,Short,Released,6.4,Action Adventure Thriller,en,Commando,34.224204,90.0,en,Commando,742,0
2995,321258,en,High,Medium,Released,5.8,Horror Mystery Thriller,en,The Boy,38.17948300000001,97.0,en,The Boy,1102,1
2996,44040,en,High,Short,Released,5.8,Horror Mystery Thriller,en,Devil,30.934688,80.0,"es,en,uk",Devil,816,3
2997,10426,en,Low,Short,Released,6.0,Comedy,en,Friday After Next,7.499639,85.0,"en,fr,pt",Friday After Next,100,0
2998,280092,en,High,Medium,Released,6.2,Drama Horror Thriller,en,Insidious: Chapter 3,45.946524,97.0,"en,th",Insidious: Chapter 3,983,4
2999,13938,en,Low,Medium,Released,6.4,Action Adventure Comedy,en,The Last Dragon,4.928776999999998,108.0,en,The Last Dragon,69,0
3000,10163,en,Low,Medium,Released,5.4,Horror Thriller Science Fiction,en,The Lawnmower Man,10.125029,108.0,en,The Lawnmower Man,197,0
3001,12182,en,Medium,Short,Released,6.4,Comedy Music Romance,en,Nick and Norah's Infinite Playlist,20.452449,89.0,en,Nick and Norah's Infinite Playlist,379,0
3002,1832,en,Medium,Long,Released,6.8,Fantasy Comedy Adventure,en,Dogma,14.543435,130.0,en,Dogma,823,0
3003,9034,en,Low,Medium,Released,5.5,Comedy Drama,en,The Banger Sisters,6.015354,98.0,en,The Banger Sisters,62,0
3004,15301,en,Low,Medium,Released,6.2,Drama Fantasy Horror Science Fiction Thriller,en,Twilight Zone: The Movie,12.902975,101.0,"en,fr,de,vi",Twilight Zone: The Movie,161,0
3005,10135,en,Low,Medium,Released,6.3,Action Thriller,en,Road House,6.216203,114.0,"en,pt",Road House,252,0
3006,26352,en,Very Low,Medium,Released,6.0,Action Comedy Crime,en,A Low Down Dirty Shame,3.290639,100.0,en,A Low Down Dirty Shame,31,0
3007,20616,en,Low,Short,Released,5.0,Drama Thriller,en,Swimfan,4.844451,84.0,en,Swimfan,70,0
3008,9794,en,Low,Medium,Released,5.3,Comedy Romance,en,Employee of the Month,9.559737,103.0,"en,hu",Employee of the Month,153,0
3009,15037,en,Low,Medium,Released,6.1,Comedy Drama Romance,en,Can't Hardly Wait,11.350382000000002,100.0,en,Can't Hardly Wait,122,0
3010,227,en,Medium,Medium,Released,6.9,Crime Drama,en,The Outsiders,13.455373000000002,91.0,en,The Outsiders,291,0
3011,294272,en,High,Medium,Released,6.2,Adventure Family Fantasy,en,Pete's Dragon,31.974359000000003,102.0,en,Pete's Dragon,679,1
3012,11336,en,Medium,Medium,Released,6.9,Horror Science Fiction Thriller,en,The Dead Zone,16.785120000000006,103.0,"en,ru",The Dead Zone,311,0
3013,283445,en,Medium,Medium,Released,5.4,Horror,en,Sinister 2,26.090495,97.0,en,Sinister 2,581,1
3014,88036,en,Very Low,Medium,Released,5.8,Drama Music,en,Sparkle,2.698185,116.0,"en,fr",Sparkle,36,3
3015,10984,en,Low,Medium,Released,5.0,Horror Thriller,en,Valentine,5.904126,96.0,en,Valentine,114,0
3016,22824,en,Medium,Medium,Released,5.8,Mystery Science Fiction Thriller,en,The Fourth Kind,22.888173,98.0,en,The Fourth Kind,441,0
3017,9526,en,Low,Medium,Released,6.4,Drama Comedy Music,en,A Prairie Home Companion,5.025446,105.0,"en,no",A Prairie Home Companion,81,0
3018,39349,en,Very Low,Long,Released,5.2,Drama Action Thriller,en,Sugar Hill,2.580808,123.0,en,Sugar Hill,13,3
3019,15983,en,Very Low,Medium,Released,5.3,Action Thriller,en,Invasion U.S.A.,4.192064,107.0,en,Invasion U.S.A.,49,0
3020,14544,en,Very Low,Medium,Released,6.1,Comedy Drama Family,en,Roll Bounce,2.5963380000000003,112.0,"en,es",Roll Bounce,27,0
3021,11545,en,Medium,Medium,Released,7.5,Comedy Drama,en,Rushmore,18.289303,93.0,"fr,en,la,es",Rushmore,676,0
